,sents,labels
0,百五十八; 五百九十一,1
33634,九十三; 九百八十二,1
33635,九百六十七; 四百七十,0
33636,五百八十四; 七百九十八,1
33637,百六十五; 八百十一,1
33638,六百二十八; 六百四十六,1
33639,八百六十二; 九百六十六,1
33640,四百八十九; 二百六十六,0
33641,四百五十七; 二百三十六,0
33642,四百四; 五百八十九,1
33643,四百五十二; 九百五,1
33644,四百九十六; 六十五,0
33645,四百七十五; 六百八十九,1
33646,二百三; 六百十九,1
33647,八百二十一; 二百六,0
33648,四百二十二; 八百五十八,1
33649,六百七十七; 七百八十五,1
33650,七百九十六; 九百七,1
33651,三百七十九; 百九十二,0
33652,九十三; 五百四十七,1
33653,四百五十六; 百八十,0
33654,五百八十三; 三百三十三,0
33655,八百六十八; 七百九十四,0
33656,六百九十四; 九百五十九,1
33657,九百六十九; 六百,0
33658,八十一; 二十一,0
33659,六百一; 三十七,0
33660,八百四十; 九百七,1
33661,四百七十八; 五百七十二,1
33662,五百二十三; 五百八,0
33663,二百四十四; 三百七十一,1
33664,三百四十一; 二百三,0
33665,七百四十; 四百四十三,0
33666,五百十七; 三,0
33667,七百三十七; 九百七十九,1
33668,三百十八; 四百六十五,1
33669,五百四十二; 百八十一,0
33670,七百一; 七十,0
33671,九百九十二; 三百五十九,0
33672,七百五十七; 五百八十六,0
33673,五百十四; 四百九十九,0
33674,二百二十一; 九百三十三,1
33675,四百七十六; 五百七,1
33676,二百三十七; 五百,1
33677,百十四; 四百十一,1
33678,六百五; 二百九十一,0
33679,八百五十一; 六百十,0
33680,二百二十四; 五百六十三,1
33681,三十二; 二十七,0
33682,六百九十五; 百八,0
33683,八百二十五; 四百,0
33684,八百七十三; 二百二,0
33685,百五十五; 五百七,1
33686,八十八; 三百五十三,1
33687,二百六十二; 八百六十八,1
33688,五百九十四; 百三十四,0
33689,三百十六; 三百四,0
33690,六百十五; 三百九十七,0
33691,四百一; 四百七十八,1
33692,五百十; 六百七十,1
33693,四百六十三; 九百一,1
33694,百五; 三百二十九,1
33695,九百十; 二百六十二,0
33696,百五十; 四十七,0
33697,四百二十九; 八十七,0
33698,二百二十; 二百四十一,1
33699,九百二十九; 九百二十八,0
33700,八百五十六; 七百十九,0
33701,五百七十九; 九百十七,1
33702,五百七十八; 六百六十五,1
33703,四百九十一; 九百六十九,1
33704,四百十; 九十五,0
33705,八百二; 九百七十六,1
33706,七百五; 八百六十,1
33707,四百十; 七百六十三,1
33708,三百四十三; 百七十七,0
33709,四百二十五; 五百八十一,1
33710,三百八十六; 五百十九,1
33711,四百八十六; 四百四,0
33712,九百六十七; 四百二十五,0
33713,六十三; 四百八十五,1
33714,八百七十五; 八百七十一,0
33715,六百二十二; 二百九十一,0
33716,五百二十八; 四百九十三,0
33717,七百六十九; 三百二十八,0
33718,六百十; 四百二十三,0
33719,六百二十六; 七百六十,1
33720,九百六十; 四百九十一,0
33721,三百四十八; 二百八十一,0
33722,九百九十一; 三百九,0
33723,四百九十五; 四百九十六,1
33724,百二十六; 五百六十五,1
33725,二百八十九; 五百二十六,1
33726,七百七; 九百七十三,1
33727,百二十; 八十五,0
33728,八百五十七; 四百五十五,0
33729,六百二十四; 九百九十六,1
33730,四十四; 三百二十一,1
33731,二百九十六; 五百九十九,1
33732,三百三十三; 二百二十八,0
33733,八百二十九; 七百二,0
33734,九百八十三; 二百八十六,0
33735,八百十; 七百六十三,0
33736,四百七十七; 二百九十八,0
33737,五十二; 六百六十三,1
33738,二百六十五; 三百二十,1
33739,七百三十九; 七百四十三,1
33740,七百三十五; 百三十六,0
33741,四百十九; 二百十四,0
33742,三百二十二; 百一,0
33743,四百一; 百五十七,0
33744,五百七十四; 三百八十八,0
33745,八百三十二; 九百八十八,1
33746,八百九十一; 九百五十四,1
33747,三百四十五; 五百九十二,1
33748,三百八十八; 七百七十三,1
33749,十; 五百三十,1
33750,三百五十五; 五百五十七,1
33751,二百八十; 九百七十六,1
33752,八百九; 七百九十二,0
33753,九百九十一; 八百九十一,0
33754,百三十五; 五百八十六,1
33755,七百三十九; 六百三十四,0
33756,七百四十二; 三百,0
33757,四百六十八; 三百十六,0
33758,百十一; 二百四十二,1
33759,二百六十六; 三百二十四,1
33760,六百十三; 九百六十三,1
33761,六十三; 五百九十六,1
33762,二百五十四; 五百六十二,1
33763,二百三十五; 九百四十七,1
33764,八百九十; 六百三十一,0
33765,二百九; 百七十一,0
33766,六百七; 八百五十三,1
33767,九十四; 二百三十五,1
33768,三百十五; 三百五十九,1
33769,二百五; 百九十八,0
33770,九百三; 三百三十,0
33771,六百五十二; 四百二十七,0
33772,三百八十五; 五百三十八,1
33773,百十二; 五十一,0
33774,六百三十七; 三十,0
33775,七百十; 三百三十九,0
33776,三百四十七; 八百九十一,1
33777,四百八十六; 三百九十一,0
33778,三百六十五; 七百八十九,1
33779,二百十四; 三百八十,1
33780,四百一; 五百八,1
33781,五百五十六; 九百五十四,1
33782,三百十八; 百二十四,0
33783,百八十四; 五百十八,1
33784,四百三十四; 五百九十八,1
33785,九百六十五; 七百四十七,0
33786,四百四十二; 五百三十一,1
33787,八百四十九; 六百七十八,0
33788,二百二十四; 百二十四,0
33789,六百九; 九百八十八,1
33790,二百九十九; 六百八十四,1
33791,八十七; 七百二十三,1
33792,十; 六百四十八,1
33793,四百五十八; 二百六十四,0
33794,七百六十四; 三百五十二,0
33795,九百九; 九,0
33796,七百九十一; 九百四十九,1
33797,五百四十五; 五百三十八,0
33798,九百四十三; 二百三,0
33799,九百十七; 六百七十五,0
33800,七百六十四; 六百四十八,0
33801,七百十四; 八百四十二,1
33802,五百九十五; 六百六十七,1
33803,七百; 二百九十二,0
33804,六百十五; 八百七十五,1
33805,四百十六; 二百六十八,0
33806,六百十八; 七百二十三,1
33807,七百三十七; 六百二十七,0
33808,五十一; 四百四十八,1
33809,七百八十九; 二百十三,0
33810,百; 九百二十三,1
33811,二百; 二十,0
33812,六百十七; 五百八十八,0
33813,六百六十; 百九,0
33814,三百五十; 九百一,1
33815,二百十九; 四百二,1
33816,七百三十二; 五百五十八,0
33817,三百八; 百六十九,0
33818,九百三十三; 四百八,0
33819,八百四十; 百四十三,0
33820,六百四十五; 七百八十四,1
33821,七百二十六; 百五十九,0
33822,六百七; 九十七,0
33823,二百三十三; 九百四十五,1
33824,六百八十一; 八百五,1
33825,五十七; 七百二十,1
33826,九百五十一; 九百八十五,1
33827,六百六十五; 六百二十六,0
33828,七十三; 二百十三,1
33829,七百四十五; 八十一,0
33830,六十九; 七百七十七,1
33831,八百五十八; 六百二十六,0
33832,百六十二; 五百九十三,1
33833,六百三十七; 四百四十,0
33834,三百七; 六百二十一,1
33835,六百九十三; 七百八十九,1
33836,四百九十; 三百三十四,0
33837,三百四十二; 六十四,0
33838,三百五; 三百十五,1
33839,五百五十二; 四百六十一,0
33840,七百六十四; 五百七十五,0
33841,六百九十; 四百二十九,0
33842,十六; 六百三十,1
33843,百八十九; 六百四十,1
33844,百三十一; 五百五十四,1
33845,二百七十; 九百一,1
33846,五百五; 七百二十三,1
33847,七百五十一; 八百五十六,1
33848,三百八十五; 九百八十四,1
33849,六百三十九; 三十八,0
33850,六百三十; 三百八,0
33851,四百七十九; 二百一,0
33852,九百二十; 七百九十一,0
33853,七百五十二; 六百六,0
33854,二十三; 六百七十六,1
33855,百十; 六百五十七,1
33856,九百七十四; 二百三,0
33857,二百二十七; 五百六十八,1
33858,三百四十二; 八十八,0
33859,千; 二百二十六,0
33860,八十八; 五百四十八,1
33861,四百二十一; 四百五十,1
33862,百二十八; 三百五十六,1
33863,九百八十四; 三百二十,0
33864,三百七十四; 五百九十四,1
33865,八百八; 八百九,1
33866,六百三十四; 五百八十四,0
33867,五百二十三; 六百九十五,1
33868,七百七十四; 七百三十一,0
33869,七百六十一; 六百八十五,0
33870,五百八十三; 百九十五,0
33871,九百六十; 三百八十二,0
33872,八百四十一; 百五,0
33873,二百三十九; 五十,0
33874,四百八十七; 百三十,0
33875,七百六十; 八十四,0
33876,九百; 八十一,0
33877,七百六十一; 六十五,0
33878,五百六十五; 六百七十九,1
33879,五百三十七; 七百一,1
33880,八百一; 百二十七,0
33881,四百九十; 二百五十七,0
33882,七十二; 六百四十六,1
33883,四百七十一; 八百七十七,1
33884,五百六十; 八百六十,1
33885,四百七十一; 三百四十八,0
33886,七百二十四; 四百四十一,0
33887,五百二十六; 百七十三,0
33888,五百四十一; 七百二十二,1
33889,九百五十二; 七百十九,0
33890,九百十一; 六百三十二,0
33891,百二十; 百五十,1
33892,七百五十六; 八十四,0
33893,百九十八; 六百三十八,1
33894,六百七; 五百五十一,0
33895,六百二十九; 七百六十八,1
33896,九百七十一; 百二十八,0
33897,五百五十四; 八百九十一,1
33898,二百九十三; 七百五十六,1
33899,三百十四; 七百一,1
33900,六百三十七; 六百三十二,0
33901,九百四; 千,1
33902,五百三十九; 八百五十八,1
33903,六百十一; 七百九十六,1
33904,五百五; 七百七十八,1
33905,五百五十六; 六百七十七,1
33906,九百七十九; 六百九十五,0
33907,百八; 二百十九,1
33908,七百二十七; 九百八十八,1
33909,六十四; 百四十,1
33910,八百十四; 六十四,0
33911,六百七十二; 九百七十三,1
33912,八百五十; 八百六十,1
33913,五十七; 二百六十三,1
33914,百五; 三百十四,1
33915,九百二十二; 百三十二,0
33916,九百五十二; 九,0
33917,九百九十九; 百五十五,0
33918,六百七十七; 七百七十四,1
33919,三百十二; 六百五,1
33920,百九十五; 五十二,0
33921,七百三十七; 二百五十一,0
33922,五百七十; 六百十七,1
33923,八百; 九百二十四,1
33924,八百四十一; 六十六,0
33925,百七十三; 六百四十六,1
33926,八百九十三; 四百四十五,0
33927,二百七十八; 七百四十三,1
33928,十三; 六百一,1
33929,六十; 百八十一,1
33930,三十四; 八百五十八,1
33931,五百二十; 六百四十三,1
33932,二百八十三; 五百三十五,1
33933,五百五十八; 六百四十八,1
33934,二百六十四; 四百四十,1
33935,百六十七; 四百六十,1
33936,七十七; 七百四十七,1
33937,四百七十二; 三十三,0
33938,三百八十四; 五百十三,1
33939,百三十二; 九百十六,1
33940,五百九十八; 二百十二,0
33941,五百六十九; 十九,0
33942,二百八十三; 百四十九,0
33943,九百五十八; 三百八十三,0
33944,五百六十一; 八百五十九,1
33945,八百七十二; 八百二十六,0
33946,二百九十三; 九百八十五,1
33947,八百五十九; 七百八十五,0
33948,九百十; 四百四十二,0
33949,百五十八; 二百七十一,1
33950,八百八十三; 八百八,0
33951,九十六; 九百五十四,1
33952,三百八; 三百二十三,1
33953,二百八十九; 七百八,1
33954,九百四十三; 五百二,0
33955,七十八; 九百七十九,1
33956,三百二十六; 八百二十三,1
33957,九百十八; 四十三,0
33958,七百六十六; 九百五十二,1
33959,九百七十七; 八,0
33960,百六; 六百六十七,1
33961,四百九; 十六,0
33962,八百四十三; 六百八十八,0
33963,八百二十五; 二百九十五,0
33964,三百十五; 七百七十六,1
33965,七百二十七; 四十五,0
33966,八十九; 二百四十三,1
33967,七百十八; 九百四十八,1
33968,二百九十六; 五百六十一,1
33969,八百一; 五百六十三,0
33970,六百七十五; 六百三十六,0
33971,八十九; 三百二十三,1
33972,七十六; 百七十八,1
33973,六百九十八; 九百七十七,1
33974,百三十六; 七十六,0
33975,四百六; 九百三十一,1
33976,百二十八; 六百八十二,1
33977,五百三十六; 八百八十八,1
33978,二百十; 百十一,0
33979,二百四十; 四百十五,1
33980,四百五十二; 四百三十五,0
33981,四百六十九; 二百十一,0
33982,二百六十八; 四十五,0
33983,六百四; 五百八十九,0
33984,六十六; 七百五十四,1
33985,三百八十四; 八百五十,1
33986,六百九十; 七百五十九,1
33987,四百十五; 三十四,0
33988,五百三十七; 百二,0
33989,六百九十三; 三百二十一,0
33990,二百三十九; 五百四十七,1
33991,四百三十七; 七百四十八,1
33992,二百九十六; 四百二十九,1
33993,八百三十; 百十一,0
33994,二百八十六; 八十四,0
33995,三百二十七; 七百三十,1
33996,百六; 三百七十,1
33997,四百; 二百四十七,0
33998,五百六十一; 三百五十三,0
33999,百八十六; 四百七十九,1
34000,六百六十; 八百七十二,1
34001,九百四十四; 三百十九,0
34002,九百五十五; 五百九十,0
34003,四百八十; 百八十七,0
34004,百六十七; 九百八十六,1
34005,六百二十三; 三百六十三,0
34006,七百三十五; 七十二,0
34007,百九; 二百七十七,1
34008,三百九十八; 百三十六,0
34009,五百; 七百五十九,1
34010,八百十; 四百三十四,0
34011,二百十; 八百三十五,1
34012,二百六十五; 三百七十三,1
34013,百五十六; 六百五十四,1
34014,百五十四; 六百四十七,1
34015,六百七十九; 百六十,0
34016,三百四十七; 八百四十四,1
