,sents,labels
0,二千六百七十四つのリングがあります。; 千二百十八つのリングがあります。,0
6162,部屋は二千八百三十九つのジャガイモで満たされていました。; 部屋は二千七百六十一つのジャガイモで満たされていました。,0
6163,部屋は三千三百八十五つのジャガイモで満たされていました。; 部屋は四千五百三十一つのジャガイモで満たされていました。,1
6164,部屋は四千六百三十四つのジャガイモで満たされていました。; 部屋は三千五百五十一つのジャガイモで満たされていました。,0
6165,レゴラスは千三人の小人を投げました。; レゴラスは二百八十三人の小人を投げました。,0
6166,図書館には三千二百四十九冊の本があります。; 図書館には二千二百七十九冊の本があります。,0
6167,三千八百三十一ドルかかります。; 二千百十二ドルかかります。,0
6168,二千六百九十四ドルかかります。; 二千四百四十二ドルかかります。,0
6169,スメアゴルは二百七十六匹のハエを傷つけます。; スメアゴルは二千五百八十三匹のハエを傷つけます。,1
6170,家には猫が四千八百七十六匹いました。; 家には猫が三十匹いました。,0
6171,家には猫が千五十六匹いました。; 家には猫が五百六十三匹いました。,0
6172,少年は四千七百十一枚のコインを持っています。; 少年は五百十六枚のコインを持っています。,0
6173,アイゼンガードにホビット四千七百五十二匹を連れて行く。; アイゼンガードにホビット二千五百七十二匹を連れて行く。,0
6174,四千三十六ドルかかります。; 千七百九十三ドルかかります。,0
6175,スメアゴルは三千九百二十四匹のハエを傷つけます。; スメアゴルは千六百三十一匹のハエを傷つけます。,0
6176,図書館には四百五十六冊の本があります。; 図書館には三千二百三十八冊の本があります。,1
6177,三千二百二十四つのリングがあります。; 二千四百つのリングがあります。,0
6178,少年は千五百九十七枚のコインを持っています。; 少年は千六百六十八枚のコインを持っています。,1
6179,アイゼンガードにホビット八百四十二匹を連れて行く。; アイゼンガードにホビット三千八百二十二匹を連れて行く。,1
6180,彼は七百八十二個のオレンジを食べることができました。; 彼は千三百八十五個のオレンジを食べることができました。,1
6181,部屋は四千四百八十八つのジャガイモで満たされていました。; 部屋は四千八十五つのジャガイモで満たされていました。,0
6182,アイゼンガードにホビット三千六十四匹を連れて行く。; アイゼンガードにホビット三百六十七匹を連れて行く。,0
6183,スメアゴルは四千六百三十七匹のハエを傷つけます。; スメアゴルは千二百五十匹のハエを傷つけます。,0
6184,彼は三千五十五個のオレンジを食べることができました。; 彼は百一個のオレンジを食べることができました。,0
6185,部屋は二千三百五十三つのジャガイモで満たされていました。; 部屋は千百九十七つのジャガイモで満たされていました。,0
6186,アイゼンガードにホビット四千六百二十一匹を連れて行く。; アイゼンガードにホビット四千二百十一匹を連れて行く。,0
6187,部屋は千六百九つのジャガイモで満たされていました。; 部屋は二十三つのジャガイモで満たされていました。,0
6188,図書館には千九百十四冊の本があります。; 図書館には三千四百六十四冊の本があります。,1
